Date,Team1,Team2,Score,Team1_Position,Team1_Win_Percentage,Team2_Position,Team2_Win_Percentage,Team1_Player1_Rating,Team1_Player1_Kills_Per_Round,Team1_Player1_Deaths_Per_Round,Team1_Player1_Headshots,Team1_Player2_Rating,Team1_Player2_Kills_Per_Round,Team1_Player2_Deaths_Per_Round,Team1_Player2_Headshots,Team1_Player3_Rating,Team1_Player3_Kills_Per_Round,Team1_Player3_Deaths_Per_Round,Team1_Player3_Headshots,Team1_Player4_Rating,Team1_Player4_Kills_Per_Round,Team1_Player4_Deaths_Per_Round,Team1_Player4_Headshots,Team1_Player5_Rating,Team1_Player5_Kills_Per_Round,Team1_Player5_Deaths_Per_Round,Team1_Player5_Headshots,Team2_Player1_Rating,Team2_Player1_Kills_Per_Round,Team2_Player1_Deaths_Per_Round,Team2_Player1_Headshots,Team2_Player2_Rating,Team2_Player2_Kills_Per_Round,Team2_Player2_Deaths_Per_Round,Team2_Player2_Headshots,Team2_Player3_Rating,Team2_Player3_Kills_Per_Round,Team2_Player3_Deaths_Per_Round,Team2_Player3_Headshots,Team2_Player4_Rating,Team2_Player4_Kills_Per_Round,Team2_Player4_Deaths_Per_Round,Team2_Player4_Headshots,Team2_Player5_Rating,Team2_Player5_Kills_Per_Round,Team2_Player5_Deaths_Per_Round,Team2_Player5_Headshots
09/04/2024,fnatic,vitality,0,33,55.2,3,62.5,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4
09/04/2024,fnatic,mibr,1,33,55.2,34,81.0,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,1.13,0.66,0.58,52.3,1.16,0.7,0.59,33.4,1.11,0.65,0.61,54.8,1.11,0.68,0.64,62.1,1.21,0.74,0.63,57.0
09/04/2024,fnatic,og,0,33,55.2,36,50.0,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
09/04/2024,fnatic,big,1,33,55.2,38,40.9,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
09/04/2024,fnatic,astralis,1,33,55.2,26,57.1,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
09/04/2024,fnatic,saw,1,33,55.2,16,73.3,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,1.07,0.62,0.61,51.0,0.99,0.6,0.64,54.5,1.11,0.69,0.6,34.9,1.16,0.73,0.67,52.4,1.13,0.7,0.64,56.8
09/04/2024,fnatic,astralis,1,33,55.2,26,57.1,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
09/04/2024,fnatic,complexity,0,33,55.2,12,43.8,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
13/04/2024,monte,rebels,1,23,51.9,42,38.5,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.01,0.63,0.68,46.3,0.9,0.57,0.73,56.0,1.02,0.68,0.72,54.6,1.08,0.71,0.64,34.9,1.03,0.66,0.69,55.3
13/04/2024,monte,metizport,0,23,51.9,30,62.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.62,0.65,40.6,1.01,0.62,0.66,49.6,1.19,0.78,0.66,55.2,1.1,0.68,0.68,55.5,1.09,0.66,0.66,52.3
13/04/2024,monte,apeks,1,23,51.9,20,44.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0
13/04/2024,monte,gamerlegion,1,23,51.9,24,44.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
13/04/2024,monte,ninjas_in_pyjamas,0,23,51.9,27,23.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
13/04/2024,monte,pera,1,23,51.9,94,41.7,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.06,0.71,0.73,51.6,1.03,0.65,0.74,60.9,1.07,0.72,0.68,51.5,1.06,0.67,0.69,52.4,1.06,0.69,0.65,37.7
13/04/2024,monte,metizport,0,23,51.9,30,62.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.62,0.65,40.6,1.01,0.62,0.66,49.6,1.19,0.78,0.66,55.2,1.1,0.68,0.68,55.5,1.09,0.66,0.66,52.3
13/04/2024,monte,imperial,1,23,51.9,18,72.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.16,0.67,0.53,33.3,1.22,0.78,0.67,45.1,1.03,0.61,0.64,48.6,1.14,0.73,0.61,52.2,1.11,0.69,0.66,53.5
13/04/2024,monte,saw,0,23,51.9,16,73.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.07,0.62,0.61,51.0,0.99,0.6,0.64,54.5,1.11,0.69,0.6,34.9,1.16,0.73,0.67,52.4,1.13,0.7,0.64,56.8
13/04/2024,monte,ecstatic,0,23,51.9,17,58.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.66,57.7,1.07,0.67,0.7,50.5,1.03,0.63,0.64,60.9,1.1,0.7,0.69,50.0,1.02,0.62,0.59,37.1
13/04/2024,monte,3dmax,0,23,51.9,39,51.5,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.71,0.59,40.4,1.1,0.66,0.64,44.4,1.05,0.66,0.7,63.3,1.01,0.64,0.66,58.2,1.04,0.67,0.7,60.8
13/04/2024,monte,astralis,0,23,51.9,26,57.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.1,0.68,0.6,36.5,1.11,0.7,0.67,47.7,0.99,0.59,0.68,64.9,1.01,0.64,0.66,61.4,1.07,0.65,0.64,54.2
13/04/2024,monte,apeks,0,23,51.9,20,44.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0
13/04/2024,monte,nexus,1,23,51.9,54,54.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.91,0.56,0.73,50.2,1.18,0.79,0.64,41.2,1.07,0.67,0.68,53.1,1.16,0.74,0.68,65.1,0.98,0.62,0.68,57.2
13/04/2024,monte,ecstatic,0,23,51.9,17,58.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.66,57.7,1.07,0.67,0.7,50.5,1.03,0.63,0.64,60.9,1.1,0.7,0.69,50.0,1.02,0.62,0.59,37.1
13/04/2024,monte,aurora,1,23,51.9,28,75.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
13/04/2024,monte,sinners,1,23,51.9,49,59.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.74,0.61,31.8,1.06,0.67,0.65,59.3,1.05,0.65,0.65,53.2,0.99,0.62,0.68,48.6,1.14,0.71,0.7,58.5
13/04/2024,monte,aurora,1,23,51.9,28,75.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
13/04/2024,monte,g2,0,23,51.9,6,65.4,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.18,0.73,0.63,53.9,1.02,0.62,0.64,45.2,1.01,0.61,0.63,52.4,0.93,0.54,0.67,56.6,1.37,0.86,0.56,40.6
13/04/2024,monte,cloud9,1,23,51.9,7,63.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
13/04/2024,monte,gamerlegion,0,23,51.9,24,44.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
13/04/2024,monte,apeks,0,23,51.9,20,44.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.63,0.66,56.7,1.15,0.73,0.73,53.7,1.11,0.71,0.55,44.0,0.88,0.53,0.69,49.2,1.01,0.65,0.68,52.0
13/04/2024,monte,bestia,1,23,51.9,75,43.9,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.01,0.64,0.65,34.3,1.12,0.71,0.65,55.3,1.01,0.64,0.72,66.5,0.97,0.61,0.71,60.3,1.07,0.71,0.69,54.7
13/04/2024,monte,virtuspro,0,23,51.9,9,68.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
13/04/2024,monte,bestia,1,23,51.9,75,43.9,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.01,0.64,0.65,34.3,1.12,0.71,0.65,55.3,1.01,0.64,0.72,66.5,0.97,0.61,0.71,60.3,1.07,0.71,0.69,54.7
13/04/2024,monte,eternal_fire,1,23,51.9,8,68.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.59,0.62,48.4,1.24,0.74,0.64,51.6,1.14,0.69,0.58,37.7,1.03,0.64,0.61,61.4,1.11,0.72,0.68,52.7
13/04/2024,monte,virtuspro,1,23,51.9,9,68.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
13/04/2024,monte,nouns,1,23,51.9,44,66.7,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.71,0.63,52.9,1.05,0.67,0.65,54.0,1.18,0.74,0.57,32.8,1.1,0.67,0.71,50.4,1.21,0.76,0.65,53.7
13/04/2024,monte,sinners,0,23,51.9,49,59.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.74,0.61,31.8,1.06,0.67,0.65,59.3,1.05,0.65,0.65,53.2,0.99,0.62,0.68,48.6,1.14,0.71,0.7,58.5
13/04/2024,monte,virtuspro,0,23,51.9,9,68.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
13/04/2024,monte,spirit,1,23,51.9,4,79.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.03,0.63,0.64,56.1,1.21,0.74,0.52,36.1,1.09,0.6,0.57,46.6,1.13,0.67,0.64,35.6,1.51,0.99,0.66,60.5
13/04/2024,monte,virtuspro,0,23,51.9,9,68.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.0,0.6,0.64,49.0,1.21,0.7,0.61,49.7,1.12,0.66,0.52,31.4,1.07,0.63,0.64,48.8,1.13,0.68,0.64,61.3
13/04/2024,monte,aurora,1,23,51.9,28,75.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.69,51.3,1.24,0.77,0.66,50.1,1.08,0.64,0.62,45.0,1.21,0.77,0.58,42.4,1.19,0.75,0.64,61.0
13/04/2024,monte,saw,1,23,51.9,16,73.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.07,0.62,0.61,51.0,0.99,0.6,0.64,54.5,1.11,0.69,0.6,34.9,1.16,0.73,0.67,52.4,1.13,0.7,0.64,56.8
13/04/2024,monte,faze,0,23,51.9,1,72.4,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.91,0.57,0.72,54.4,1.06,0.65,0.68,62.9,1.19,0.75,0.63,54.0,1.12,0.71,0.6,52.5,1.18,0.74,0.59,35.1
13/04/2024,monte,ninjas_in_pyjamas,1,23,51.9,27,23.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.86,0.55,0.72,51.3,0.96,0.56,0.68,48.0,1.02,0.71,0.72,62.1,1.07,0.73,0.72,52.3,0.98,0.61,0.66,34.6
13/04/2024,monte,falcons,1,23,51.9,11,42.9,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.82,0.5,0.7,52.6,1.14,0.76,0.68,54.3,1.11,0.68,0.66,53.5,1.04,0.68,0.68,52.2,1.13,0.71,0.6,33.3
13/04/2024,monte,og,1,23,51.9,36,50.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.94,0.58,0.74,61.5,1.03,0.65,0.68,59.8,1.16,0.73,0.63,56.8,1.03,0.65,0.72,57.6,1.22,0.75,0.72,36.0
13/04/2024,monte,b8,1,23,51.9,47,48.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.01,0.66,0.72,55.5,1.05,0.68,0.65,32.3,1.16,0.74,0.7,58.8,1.04,0.63,0.63,53.2,0.9,0.58,0.72,63.1
13/04/2024,monte,complexity,0,23,51.9,12,43.8,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
13/04/2024,monte,fnatic,1,23,51.9,33,55.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
13/04/2024,monte,complexity,0,23,51.9,12,43.8,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
13/04/2024,monte,natus_vincere,0,23,51.9,2,77.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.91,0.51,0.65,43.8,1.02,0.64,0.68,42.5,1.09,0.68,0.65,65.9,1.16,0.73,0.65,51.2,1.17,0.74,0.57,38.4
13/04/2024,monte,vitality,1,23,51.9,3,62.5,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.59,0.69,47.4,1.35,0.83,0.59,39.4,1.14,0.67,0.63,50.1,1.15,0.72,0.62,53.7,1.0,0.59,0.62,58.4
13/04/2024,monte,complexity,1,23,51.9,12,43.8,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.74,0.68,57.9,0.97,0.62,0.72,52.7,0.92,0.53,0.64,51.6,1.09,0.68,0.61,43.1,1.01,0.65,0.69,50.0
13/04/2024,monte,fnatic,1,23,51.9,33,55.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.08,0.68,0.63,47.2,1.06,0.64,0.69,55.4,1.07,0.67,0.61,30.9,1.05,0.65,0.65,52.6,1.12,0.72,0.71,63.4
13/04/2024,monte,spirit,0,23,51.9,4,79.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.03,0.63,0.64,56.1,1.21,0.74,0.52,36.1,1.09,0.6,0.57,46.6,1.13,0.67,0.64,35.6,1.51,0.99,0.66,60.5
13/04/2024,monte,spirit,0,23,51.9,4,79.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.03,0.63,0.64,56.1,1.21,0.74,0.52,36.1,1.09,0.6,0.57,46.6,1.13,0.67,0.64,35.6,1.51,0.99,0.66,60.5
13/04/2024,monte,mibr,1,23,51.9,34,81.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.13,0.66,0.58,52.3,1.16,0.7,0.59,33.4,1.11,0.65,0.61,54.8,1.11,0.68,0.64,62.1,1.21,0.74,0.63,57.0
13/04/2024,monte,heroic,1,23,51.9,10,57.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
13/04/2024,monte,mibr,0,23,51.9,34,81.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.13,0.66,0.58,52.3,1.16,0.7,0.59,33.4,1.11,0.65,0.61,54.8,1.11,0.68,0.64,62.1,1.21,0.74,0.63,57.0
13/04/2024,monte,big,0,23,51.9,38,40.9,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
13/04/2024,monte,big,0,23,51.9,38,40.9,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.04,0.65,0.68,53.2,0.98,0.63,0.64,31.4,1.16,0.74,0.67,51.8,1.03,0.66,0.69,56.9,1.1,0.65,0.56,52.2
13/04/2024,monte,furia,0,23,51.9,14,45.5,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.09,0.69,0.6,34.9,1.04,0.64,0.67,58.5,1.01,0.61,0.68,47.1,1.13,0.69,0.64,46.4,1.15,0.7,0.6,49.4
13/04/2024,monte,eternal_fire,1,23,51.9,8,68.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.59,0.62,48.4,1.24,0.74,0.64,51.6,1.14,0.69,0.58,37.7,1.03,0.64,0.61,61.4,1.11,0.72,0.68,52.7
13/04/2024,monte,eternal_fire,1,23,51.9,8,68.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.59,0.62,48.4,1.24,0.74,0.64,51.6,1.14,0.69,0.58,37.7,1.03,0.64,0.61,61.4,1.11,0.72,0.68,52.7
13/04/2024,monte,eternal_fire,0,23,51.9,8,68.2,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.59,0.62,48.4,1.24,0.74,0.64,51.6,1.14,0.69,0.58,37.7,1.03,0.64,0.61,61.4,1.11,0.72,0.68,52.7
13/04/2024,monte,sinners,1,23,51.9,49,59.3,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.14,0.74,0.61,31.8,1.06,0.67,0.65,59.3,1.05,0.65,0.65,53.2,0.99,0.62,0.68,48.6,1.14,0.71,0.7,58.5
13/04/2024,monte,cloud9,0,23,51.9,7,63.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.13,0.71,0.65,47.7,1.15,0.72,0.67,49.7,1.08,0.65,0.65,35.8,1.09,0.65,0.67,48.0,1.12,0.68,0.57,45.9
13/04/2024,monte,heroic,0,23,51.9,10,57.1,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.13,0.71,0.65,52.7,1.08,0.69,0.67,52.1,1.02,0.66,0.65,47.6,1.05,0.65,0.66,51.1,0.99,0.61,0.66,50.2
13/04/2024,monte,gamerlegion,1,23,51.9,24,44.0,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,0.99,0.62,0.67,42.4,1.01,0.63,0.67,49.7,1.06,0.66,0.66,56.5,1.24,0.77,0.58,29.2,1.17,0.82,0.71,52.5
13/04/2024,monte,furia,1,23,51.9,14,45.5,1.14,0.75,0.65,38.7,1.13,0.7,0.64,63.3,1.01,0.62,0.67,55.1,0.94,0.61,0.67,56.0,1.06,0.66,0.68,50.7,1.09,0.69,0.6,34.9,1.04,0.64,0.67,58.5,1.01,0.61,0.68,47.1,1.13,0.69,0.64,46.4,1.15,0.7,0.6,49.4
